movie_id,genre
1578052,Romance
1000836,Drama
2003924,Romance
2003924,Drama
1009069,Comedy
1009069,Drama
1009069,Musical
1011691,Drama
1011691,Musical
1003574,Drama
1002450,Musical
1010331,Drama
2001548,Crime
2001548,Thriller
2001548,Musical
2001548,Drama
2033255,Drama
2033255,Musical
2001548,Crime
2001548,Thriller
2001548,Musical
2001548,Drama
1000878,Drama
1310239,Drama
1006962,Comedy
1003462,Drama
1003462,Musical
1003462,Drama
1664547,Drama
1664547,Romance
1664547,Musical
1007019,War
1007019,Drama
1622086,Comedy
1622086,Drama
1105895,Drama
1105895,Musical
1003425,Romance
1003425,Drama
1003425,Comedy
1002765,Drama
1003228,Drama
1003228,Thriller
1003228,Musical
2020578,Drama
1007194,Drama
1007194,Musical
1145295,Family
1824772,Drama
1824772,Crime
1001660,Musical
1001660,Drama
1001660,Musical
1008672,Drama
1833934,Fantasy
1833934,Drama
1006179,Comedy
1581903,Drama
1002272,Drama
1002272,Romance
1010327,Romance
1010327,Drama
1010327,Comedy
1671661,Drama
1005029,Comedy
1647399,Drama
1008667,Drama
1001307,Drama
1000360,Musical
1672936,Drama
1672936,Family
1011732,Drama
2010730,Drama
1008592,Drama
1466015,Drama
1816002,Romance
1816002,Musical
1753311,Drama
1007515,Musical
1007515,Drama
1003999,Drama
1002720,Musical
1002720,Drama
1010345,Drama
1010345,Thriller
1011672,Musical
1011672,Romance
1011672,Drama
1005720,Romance
1005987,Thriller
1005987,Action
1005987,Romance
1005987,Biography
1005987,Drama
1488233,Drama
1564158,Romance
1564158,Comedy
1564158,Musical
1564158,Drama
1010879,Fantasy
1010879,Drama
1010879,Comedy
1010879,Thriller
1003256,Comedy
1003256,Musical
1530665,Romance
1530665,Drama
1001936,Musical
1001936,Comedy
1972580,Comedy
1972580,Musical
1972580,Drama
1025367,Musical
1025367,Romance
1025367,Drama
1002986,Family
1002986,Thriller
1002986,Drama
1899984,Drama
1899984,Romance
1000819,Romance
1104235,Drama
1000510,Drama
1000510,Musical
2006996,Drama
1966364,Drama
2011282,Romance
2011282,Drama
1000483,Romance
1000483,Drama
1002639,Drama
1002639,History
1008827,Drama
1002540,Musical
1002540,Drama
1009611,Drama
1009611,Musical
1009363,Musical
1009363,Drama
1717748,Drama
1717748,Musical
1005636,Drama
1005636,Romance
1017840,Crime
1017840,Drama
1001156,Drama
1001156,Musical
1006178,Comedy
1001992,Drama
1008088,Drama
1857136,Romance
1391874,Drama
1323545,Adventure
1334432,Drama
1002535,Drama
1947400,Drama
1003034,Drama
1000527,Drama
1466693,Drama
1466693,Crime
1116969,Drama
1004535,Drama
1004535,Romance
1038614,Comedy
1388326,Drama
1006176,Comedy
1006176,Drama
1011095,Comedy
1011095,Romance
1011095,Drama
1006607,Drama
1374721,Drama
1707047,Drama
1006607,Drama
1005509,Drama
1374721,Drama
1007898,Comedy
1007898,Thriller
1395178,Drama
1395178,Adventure
1395178,Fantasy
1010328,Comedy
1001922,Drama
1001922,Musical
1011624,Drama
1011624,Musical
1007406,Comedy
2009049,Drama
1007720,Musical
1007720,Drama
1001133,Romance
1001133,Drama
1005372,Drama
1005372,Drama
1763144,Drama
1763144,Comedy
1002400,Drama
1006804,Romance
1006804,Musical
1502168,Romance
1502168,History
1502168,Musical
1004552,Musical
1004552,Drama
1006604,Drama
1006604,Romance
1040643,Romance
1040643,Drama
1619237,Comedy
1619237,Drama
2056574,Drama
2056574,Biography
1006044,Drama
1006044,Comedy
1011580,Drama
1001407,Drama
1011579,Comedy
1001146,Musical
1796516,Thriller
1796516,Comedy
1004598,Musical
1004598,Drama
1010326,Comedy
1730909,Drama
1004037,Drama
1006806,Drama
1006806,Romance
1548845,Romance
1548845,Drama
1548845,Romance
1548845,Drama
1001111,Drama
1001111,Comedy
1005927,Romance
1005927,Drama
1010325,Comedy
1047156,Thriller
1047156,Drama
1047156,Crime
1764101,Thriller
1764101,Drama
1004594,Drama
1004594,Comedy
1003505,Romance
1003505,Drama
1010946,Musical
1010946,Drama
1005362,Comedy
1612149,Comedy
1612149,Drama
1285177,Drama
1285177,Romance
1856172,Comedy
1856172,Drama
1009602,Comedy
1009602,Drama
1747681,Comedy
1747681,Drama
2027708,Comedy
1943874,Drama
1183203,Drama
1183203,Musical
1218457,Drama
1001510,Drama
2027707,Comedy
1011515,Thriller
1011515,Drama
1004429,Musical
1004429,Romance
1000398,Comedy
1000398,Drama
1007749,Romance
1007749,Drama
1874642,Drama
1001486,Drama
2007026,Comedy
2007026,Drama
1001735,Thriller
1001735,Drama
1141307,Drama
1001491,Romance
1001491,Drama
2004572,Romance
2004572,Drama
1009214,Drama
1009214,Romance
1004571,Drama
1289017,Drama
1879196,Drama
1879196,Short
1879196,Comedy
1868119,Documentary
2052448,Drama
2052448,Comedy
2052190,Drama
2052190,Comedy
2046136,Drama
2044657,Drama
1002585,Romance
2021746,Drama
2039559,Drama
2016734,Drama
1001042,Crime
1001042,Thriller
1001042,Drama
2003965,Drama
2002229,Drama
1003174,Drama
2008380,Documentary
1668481,Drama
2025679,Drama
2025679,Musical
2024947,Drama
1369954,Drama
2021754,Drama
2010411,Drama
1838550,Comedy
2010411,Drama
